site,point,year,det1,det2,det3,det4,det5,det6,det7,det8,det9,det10,ttd,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,wind1,wind2,wind3,wind4,wind5,wind6,wind7,wind8,wind9,wind10
SGL025,CA0697,2020,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0698,2020,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0699,2020,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0703,2020,0,1,0,1,1,1,1,1,1,1,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0704,2020,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0705,2020,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0706,2020,1,0,0,0,0,0,0,0,1,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0707,2020,0,0,0,1,1,1,1,1,1,1,4,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0708,2020,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0709,2020,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0710,2020,1,1,0,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0712,2020,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0713,2020,0,0,0,0,0,1,0,0,0,0,6,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0714,2020,1,0,0,0,0,0,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0715,2020,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0716,2020,1,1,1,1,0,0,0,0,1,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0717,2020,0,0,0,0,0,1,0,0,0,0,6,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0718,2020,1,0,0,1,0,1,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0719,2020,1,1,1,1,1,1,1,1,1,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0720,2020,0,0,0,0,0,0,1,0,1,0,7,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0721,2020,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0722,2020,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0723,2020,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0724,2020,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0725,2020,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL025,CA0726,2020,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,5.914285714,1.396428571,5.832142857,3.614285714,1.067857143,2.382142857,8.871428571,5.75,3.532142857,5.914285714
SGL060,CA0774,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0776,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0777,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0779,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0780,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0783,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0784,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0786,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0788,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0789,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0790,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0795,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0796,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0800,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0802,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0803,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0804,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0806,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0807,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0808,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0809,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0810,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0811,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0812,2021,0,0,0,0,0,0,1,1,1,0,7,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0814,2021,0,1,1,0,0,0,0,0,0,0,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0815,2021,1,1,1,0,0,1,1,0,0,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0816,2021,0,0,0,0,0,1,0,0,0,1,6,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0817,2021,0,0,0,0,0,0,0,1,1,1,8,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0818,2021,1,1,1,1,1,1,1,1,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0819,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0820,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0821,2021,1,1,1,0,1,1,1,1,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0822,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0826,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0827,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0828,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0829,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0830,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0831,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0832,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0833,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0834,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0835,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0836,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0837,2021,0,0,0,0,0,1,0,0,0,0,6,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0838,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0839,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0840,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0842,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0843,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0844,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0846,2021,1,1,1,0,1,1,0,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0847,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0848,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0850,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0851,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0852,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0853,2021,0,0,0,0,0,1,0,0,0,0,6,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0854,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0855,2021,0,0,0,0,1,1,0,0,1,0,5,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
SGL060,CA0856,2021,0,0,1,0,1,0,0,0,0,0,3,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,2.434166667,6.938333333,5.539166667,0.947058824,2.5,7.328813559,8.342372881,8.793076923,5.092857143,3.89516129
